Release_Year,Budget,Box_Office,Runtime,IMDB_Rating,Critic_Reviews,Audience_Reviews,Hit_Or_Flop,Tomatometer,Genre_Comedy,Genre_Drama,Genre_Horror,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Language_French,Language_German,Language_Hindi,Language_Japanese,Language_Mandarin,Language_Spanish,Release_Month_Aug,Release_Month_Dec,Release_Month_Feb,Release_Month_Jan,Release_Month_Jul,Release_Month_Jun,Release_Month_Mar,Release_Month_May,Release_Month_Nov,Release_Month_Oct,Release_Month_Sep
2014,125.842,301.118,141.0,2.0,0.7,4.8,1,68,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1995,219.088,317.698,139.0,6.33,5.9,7.9,1,27,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2005,164.274,320.544,95.0,4.98,7.5,9.5,1,53,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2011,254.637,423.18,177.0,9.85,4.7,5.3,0,85,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2020,239.251,75.261,142.0,8.6,0.3,6.5,0,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1992,72.27,159.711,165.0,3.42,9.4,1.9,1,83,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1999,219.159,863.8599999999999,166.0,7.64,8.5,9.8,0,25,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1993,128.059,18.428,142.0,7.23,7.3,4.0,0,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021,274.744,79.36,126.0,4.19,8.6,2.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,159.984,476.141,133.0,4.66,2.4,5.1,1,93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,86.742,425.24,95.0,7.3,9.4,8.5,1,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2008,225.107,82.61,127.0,3.7,4.4,7.1,0,45,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2021,64.473,401.22,171.0,2.44,4.2,7.1,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1994,119.432,177.408,149.0,9.16,7.6,2.0,1,33,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,60.496,463.557,122.0,2.08,0.2,1.9,1,78,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2014,149.10649999999998,133.693,111.0,5.94,5.5,7.2,0,11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,61.068,105.384,131.0,6.25,1.2,2.7,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1997,149.10649999999998,231.627,159.0,7.75,7.8,0.0,0,52,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,237.46,255.278,131.0,9.72,6.7,9.2,1,27,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2013,40.742,5.107,91.0,7.52,2.2,3.1,0,37,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1992,85.217,412.581,131.0,3.47,5.5,4.0,1,23,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018,183.939,25.969,142.0,1.36,1.2,8.8,0,60,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,157.146,80.487,85.0,9.0,3.9,5.5,0,53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005,100.228,310.36,167.0,4.16,3.9,1.3,0,70,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016,44.683,266.07,117.0,3.74,2.6,1.7,1,67,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1996,57.17,266.294,150.0,8.36,7.0,4.5,1,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,243.503,90.932,151.0,5.35,0.2,5.2,0,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2016,149.10649999999998,68.49,102.0,7.01,9.4,7.7,0,45,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,149.10649999999998,42.564,83.0,4.78,7.3,3.3,0,34,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,106.793,208.372,173.0,7.43,2.5,0.7,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,154.194,228.011,163.0,9.55,0.2,5.0,1,29,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1998,258.61,277.834,131.0,2.13,1.7,0.6,1,67,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2013,138.856,390.291,131.0,5.83,6.9,9.6,1,70,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1990,205.113,474.824,135.0,2.23,0.7,9.0,1,21,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2002,233.618,239.74,108.0,5.83,3.6,4.8,0,91,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022,22.773,94.466,141.0,8.5,3.7,5.2,1,33,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,279.628,31.805,92.0,2.61,1.0,6.7,0,11,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2005,149.10649999999998,16.558,174.0,6.24,4.6,3.7,0,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,112.47,149.967,145.0,1.65,5.4,7.0,1,89,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1990,190.321,450.193,95.0,7.08,1.5,3.1,1,74,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,200.196,13.197,110.0,5.46,3.6,4.5,0,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,169.359,26.922,176.0,9.38,3.1,8.9,0,74,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009,197.938,333.543,85.0,5.38,2.6,8.9,1,97,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,63.17,352.53,176.0,4.93,3.8,7.2,1,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2010,235.929,72.3,104.0,4.02,1.8,8.4,0,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,255.631,175.054,166.0,8.86,0.6,0.4,0,35,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016,275.591,97.031,177.0,4.0,9.3,3.4,0,64,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2004,241.922,341.789,131.0,7.96,8.3,3.0,1,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2009,185.509,203.65,144.0,4.14,2.9,3.1,1,94,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2006,86.066,391.03,162.0,1.49,9.6,4.9,1,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2019,219.042,256.553,129.0,2.52,0.4,7.3,1,67,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2003,159.464,431.279,83.0,1.67,7.0,4.6,1,95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2010,263.784,18.393,144.0,1.16,6.4,0.9,0,51,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004,292.591,83.015,131.0,6.39,9.2,4.7,0,89,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,257.353,358.794,156.0,3.55,1.6,4.2,1,65,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,257.736,489.16,162.0,3.65,3.2,9.2,1,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2006,295.134,187.773,180.0,5.23,6.0,9.5,0,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,293.259,35.744,135.0,2.35,3.9,8.1,0,87,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2007,105.043,382.123,159.0,9.3,7.8,4.8,1,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1991,29.109,10.247,97.0,8.22,6.8,8.1,0,18,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2008,149.10649999999998,201.179,93.0,6.18,5.2,3.0,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1996,169.609,277.031,113.0,8.39,1.5,7.5,1,57,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1998,91.267,432.581,152.0,5.46,5.8,6.8,1,67,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2010,284.676,17.63,179.0,8.73,4.5,3.3,0,55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2003,18.781,332.37,144.0,5.85,2.9,1.3,1,53,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,149.10649999999998,368.375,159.0,1.67,5.4,1.8,1,87,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1997,87.919,266.805,146.0,8.15,9.7,3.3,1,14,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2019,260.291,45.527,131.0,5.43,2.3,1.0,0,36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1992,19.786,37.239,106.0,6.25,9.6,7.3,1,35,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2003,42.815,327.942,114.0,3.75,6.5,5.2,1,7,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1995,239.326,36.307,115.0,6.26,0.4,7.7,0,39,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2008,63.639,371.857,96.0,7.65,5.7,1.2,1,11,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,74.753,35.836,176.0,4.31,3.0,0.1,0,85,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,46.563,397.998,128.0,5.35,6.5,9.0,1,54,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2017,261.047,34.817,91.0,5.63,6.0,3.2,0,45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,47.549,325.543,138.0,1.63,9.9,0.6,1,92,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1996,163.535,123.131,108.0,1.34,5.0,7.5,0,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1994,247.256,241.65,131.0,3.2,6.2,2.1,0,20,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,70.581,335.279,165.0,7.43,5.6,6.5,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,149.10649999999998,196.76,131.0,3.03,9.4,6.5,1,92,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2017,158.722,495.85,138.0,4.58,6.4,5.4,1,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,189.673,46.467,160.0,4.62,3.8,7.3,0,51,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2001,24.216,138.857,158.0,7.49,7.8,8.5,1,56,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2002,149.10649999999998,420.591,139.0,4.02,6.5,3.4,1,91,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2006,163.584,841.3299999999999,154.0,4.92,8.1,6.6,0,98,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1997,137.586,11.052,99.0,7.42,3.5,5.2,0,57,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,108.688,320.307,103.0,4.2,3.1,9.9,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1996,149.267,362.629,135.0,8.1,0.7,6.6,1,92,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2007,95.973,152.436,129.0,7.64,9.3,9.5,1,77,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,103.615,423.688,174.0,6.42,3.4,6.1,1,61,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,149.10649999999998,27.891,114.0,8.71,9.7,7.7,0,53,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1990,51.923,149.275,168.0,4.11,3.2,5.9,1,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1995,69.555,407.748,122.0,5.22,6.1,0.1,1,42,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1990,289.409,278.359,175.0,9.24,4.1,1.4,0,29,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1996,222.164,28.521,134.0,9.17,4.0,3.3,0,19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2010,251.765,242.995,131.0,5.14,4.8,8.9,0,63,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,22.988,34.106,88.0,9.12,1.7,5.2,1,74,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1990,295.429,258.23,141.0,9.6,1.7,5.2,0,82,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1994,178.298,427.359,131.0,8.93,7.9,2.7,1,45,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2002,149.10649999999998,299.442,175.0,5.95,8.6,1.9,1,32,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,143.402,402.355,145.0,2.62,5.4,1.2,1,84,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2017,190.999,157.828,87.0,3.58,9.5,2.0,0,13,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,33.245,88.46,109.0,7.62,3.8,0.6,1,70,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1994,253.29,362.268,92.0,7.13,5.3,2.9,1,54,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1998,195.973,344.259,131.0,8.35,5.6,2.5,1,84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,89.12,436.879,165.0,2.75,3.6,4.7,1,9,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2003,207.447,291.124,100.0,8.96,8.0,2.8,1,87,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1994,96.282,357.143,136.0,6.61,4.9,6.0,1,60,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,178.378,196.624,125.0,2.04,1.8,9.3,1,80,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1996,232.325,3.884,131.0,1.91,8.1,6.4,0,60,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1999,294.541,29.014,102.0,7.48,3.0,2.7,0,83,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,69.888,453.024,81.0,6.76,0.9,4.2,1,66,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2009,72.849,208.16,120.0,5.09,3.6,4.7,0,7,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016,13.535,407.84,131.0,7.01,9.0,5.4,1,47,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2010,53.718,36.877,145.0,2.5,6.1,5.5,0,66,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2000,246.125,397.93,128.0,5.99,8.8,4.8,0,27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1993,56.35,337.52000000000004,111.0,5.21,2.9,0.5,0,70,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,75.583,473.542,124.0,4.15,8.9,1.5,1,39,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2004,149.10649999999998,463.82,124.0,4.11,6.1,2.4,1,42,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2023,270.863,137.725,129.0,6.47,3.6,1.6,0,82,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,40.036,459.885,102.0,3.97,5.1,8.1,1,27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,112.309,181.819,142.0,2.65,4.0,7.2,1,18,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2004,115.336,206.911,139.0,4.18,1.7,1.7,1,53,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1992,222.947,49.729,123.0,1.75,2.9,4.3,0,37,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020,36.602,30.476,103.0,8.79,7.1,8.0,0,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1995,23.748,39.543,150.0,2.43,2.0,1.6,1,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2008,12.362,74.479,135.0,8.23,4.2,4.9,1,16,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2008,48.411,630.98,157.0,5.57,9.2,5.5,1,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,40.83,33.51,100.0,9.66,2.6,8.8,0,82,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1997,200.405,468.59,101.0,5.69,8.4,5.5,0,90,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011,294.09,142.912,83.0,1.51,2.9,7.8,0,84,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2007,192.915,455.498,131.0,6.86,3.9,5.2,1,59,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,281.165,159.087,95.0,6.12,5.3,3.0,0,86,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,94.312,228.937,131.0,4.32,5.7,0.2,1,31,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1993,127.136,249.529,110.0,4.02,6.9,4.2,1,85,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,116.091,316.61,138.0,9.84,0.6,1.3,1,77,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,228.098,37.151,103.0,4.91,6.5,4.7,0,90,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1999,175.42,45.679,171.0,4.78,0.4,2.3,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2008,34.231,826.76,143.0,8.28,3.0,5.3,1,87,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1997,149.10649999999998,42.074,84.0,3.82,3.5,7.4,0,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2016,149.10649999999998,684.9,102.0,7.01,9.4,7.7,0,45,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,128.551,12.14,144.0,7.62,5.6,7.5,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1995,238.865,256.054,139.0,1.64,0.4,6.9,1,89,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,61.694,396.53,131.0,7.72,0.6,9.1,0,29,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1999,277.168,15.837,145.0,1.72,9.1,5.6,0,56,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1997,124.876,74.344,179.0,2.2,9.1,7.2,0,14,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2002,82.204,67.778,95.0,9.01,4.3,5.2,0,17,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,163.596,933.64,108.0,8.44,7.3,6.3,0,77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1996,232.325,38.84,131.0,1.91,8.1,6.4,0,60,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2013,170.709,75.698,96.0,5.06,2.7,4.4,0,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1990,106.437,385.7,131.0,7.22,8.5,6.5,0,60,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2006,202.96,225.474,131.0,9.02,1.3,9.4,1,94,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2015,76.542,493.716,114.0,6.96,5.7,5.2,1,14,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1996,102.591,200.501,138.0,5.07,5.8,3.4,1,32,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,34.524,278.611,131.0,8.83,4.2,1.5,1,29,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,110.943,372.324,83.0,4.46,5.9,1.9,1,19,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1991,128.647,17.246,166.0,6.92,7.8,1.7,0,11,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018,231.978,200.474,164.0,9.53,9.3,8.0,0,81,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009,231.779,311.28,131.0,1.25,1.6,0.4,0,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,270.65,136.91,85.0,8.78,9.1,5.5,0,75,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
